id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,price_log,host_type,occupancy_level,reviews_per_month_bucket,distance_center_km,review_month,review_season,min_nights_category
1453486535345046710,favola b&b nel cuore di bologna,704012671,Saverio,Santo Stefano,44.50144,11.35164,Private room,117.0,1,2,2025-09-16,0.83,1,147,2,IT037006C1QFQDVR2R,4.770684624465665,single-listing,medium,medium,1.0224181320249335,9.0,fall,
1453694148962495390,"Camera/Room
Ofelia",278901555,Imma,Santo Stefano,44.48731,11.34365,Private room,148.0,1,0,,0.0,3,268,0,IT037006C15GYVYQR4,5.003946305945459,professional,high,low,0.8459776136502735,,,
1453704482023355487,Urban Nest Western,679920999,Nicola,Santo Stefano,44.5050518,11.3457468,Entire home/apt,138.0,1,5,2025-08-30,2.03,14,16,5,IT037006B4FR9BFML8,4.9344739331306915,professional,low,high,1.1566509422085416,8.0,summer,
1454841870944696934,Stanza,40412013,Lucia,Savena,44.48155,11.3809,Private room,42.0,5,0,,0.0,1,310,0,"I applied for a CIN, but haven’t received it yet",3.7612001156935624,single-listing,high,low,3.3867989381973667,,,very short
1454944222566151171,9 3/4 rooms-hermione granger,553460353,Francesca,Navile,44.50886,11.34678,Private room,283.0,1,1,2025-07-14,0.42,15,90,1,IT037006B4QBMUQ7HS,5.648974238161206,professional,low,low,1.5876283508547144,7.0,summer,
1454952601836923615,9 3/4 rooms-harry potter,553460353,Francesca,Navile,44.5073,11.34569,Private room,194.0,1,0,,0.0,15,91,0,IT037006B4QBMUQ7HS,5.272999558563747,professional,low,low,1.4008543918629508,,,
1454956039654079123,9 3/4 rooms-neville paciock,553460353,Francesca,Navile,44.50704,11.34506,Private room,186.0,1,0,,0.0,15,103,0,IT037006B4QBMUQ7HS,5.231108616854587,professional,low,low,1.3643815188096184,,,
1457220830323152434,Ariosto Dependance - Piano Terra,45136743,Andrea,Santo Stefano,44.4978583,11.3458686,Entire home/apt,169.0,1,5,2025-09-08,2.08,25,291,5,IT037006B48TJHK2SW,5.135798437050262,professional,high,high,0.4194509781849147,9.0,fall,
1457305641190248011,Urban Nest Stanza Airbus,679920999,Nicola,Borgo Panigale - Reno,44.5038747,11.281343,Private room,132.0,1,0,,0.0,14,27,0,IT037006B4XXHI4JLG,4.890349128221754,professional,low,low,4.974358140271097,,,
1457816968149034964,Urban Nest Stanza Boeing,679920999,Nicola,Borgo Panigale - Reno,44.50387689999999,11.2811676,Private room,102.0,1,0,,0.0,14,14,0,IT037006B4XXHI4JLG,4.634728988229636,professional,low,low,4.988073369388874,,,
1457841774743123815,Urban Nest Stanza Douglas,679920999,Nicola,Borgo Panigale - Reno,44.50387689999999,11.2811676,Private room,122.0,1,2,2025-07-18,0.79,14,35,2,IT037006B4XXHI4JLG,4.812184355372417,professional,low,medium,4.988073369388874,7.0,summer,
1457868626473122229,“Casa Rella”G stanza privata Green,82486163,Olga,Santo Stefano,44.49902038598904,11.349512700478469,Private room,51.0,1,26,2025-09-21,10.26,4,54,26,IT037006B4JY3OAKWZ,3.9512437185814275,professional,low,high,0.7154298814708001,9.0,fall,
1457903480318199602,Indipendenza Loft 3,293411370,Patrizio,Porto - Saragozza,44.5006831,11.3440693,Entire home/apt,268.0,1,1,2025-08-29,1.0,73,126,1,IT037006C2SVCPM9AU,5.594711379601839,professional,medium,medium,0.6543631709234314,8.0,summer,
1457961994880005341,camera clasic,31858922,Alfonso,Porto - Saragozza,44.5000347,11.3394471,Private room,168.0,1,1,2025-08-18,0.83,3,142,1,IT037006B4H76D5JXT,5.1298987149230735,professional,medium,medium,0.6250839594698671,8.0,summer,
1457987021303744965,Ampio Appartamento con Balcone | 2 Camere da Letto,153558665,Alexandre Claude,San Donato - San Vitale,44.48886419999999,11.3686312,Entire home/apt,161.0,2,0,,0.0,13,284,0,IT037006B456S667BW,5.087596335232384,professional,high,low,2.1748038440946558,,,
1458198701295016555,NuNa Home,705336676,Nunzia,Santo Stefano,44.4808505,11.3693639,Entire home/apt,124.0,1,2,2025-08-05,0.94,1,348,2,IT037006C2GYV795SI,4.8283137373023015,single-listing,high,medium,2.6381655313645127,8.0,summer,
1458568058514350808,"Luminoso, tranquillo vista SLuca",560482237,Carlo,Borgo Panigale - Reno,44.50163,11.30644,Entire home/apt,83.0,3,2,2025-09-07,2.0,1,164,2,IT037006C22CKUQXQT,4.430816798843313,single-listing,medium,high,2.9731160064186395,9.0,fall,very short
1458714779915465717,camera uso cucina,31858922,Alfonso,Porto - Saragozza,44.5001245,11.3393548,Private room,161.0,1,0,,0.0,3,139,0,IT037006B4H76D5JXT,5.087596335232384,professional,medium,low,0.6371810953913378,,,
1458900944431923493,Very tidy and calm,705510131,Nassim,Navile,44.51397,11.3436,Private room,123.0,1,0,,0.0,1,365,0,IT123123A113240547,4.820281565605037,single-listing,high,low,2.1219862212111584,,,
1459247306391743941,Aldrovandi Loft,22620775,Paola,Santo Stefano,44.49356,11.35295,Entire home/apt,271.0,1,9,2025-09-07,3.97,6,1,9,IT037006B4HSKR37G6,5.605802066295998,professional,low,high,0.8350621814990057,9.0,fall,
1460228705363615503,House of Lovers - Palazzo Bocchi,705888327,Silvia,Santo Stefano,44.49681289999999,11.3449544,Entire home/apt,331.0,1,1,2025-08-26,1.0,1,235,1,IT037006B4EBNQUFFV,5.805134968916488,single-listing,medium,medium,0.28353240368181054,8.0,summer,
1460675125766659992,Bologna Modern Apartment by Wonderful Italy,487811050,Wonderful Italy Emilia-Romagna,Borgo Panigale - Reno,44.5072769,11.2992316,Entire home/apt,70.0,1,2,2025-09-17,0.94,182,321,2,IT037006C28HDSEMU9,4.2626798770413155,professional,high,medium,3.714831670103256,9.0,fall,
1460857956262208456,"""Il Quinto"" Scenic Hill View, Bologna",97298944,Silvia,Porto - Saragozza,44.497016,11.3368895,Entire home/apt,110.0,100,0,,0.0,17,182,0,IT037006B4KMAMMS6R,4.709530201312334,professional,medium,low,0.5132358201683909,,,medium
1460975685517575379,Residenza Tomba 20 - Zona Fiera,202034360,Paolo,San Donato - San Vitale,44.507989784766416,11.35912724047547,Entire home/apt,93.0,2,0,,0.0,1,348,0,IT037006C2Q76WWIYY,4.543294782270004,single-listing,high,low,1.9606605330740152,,,
1461387331993994504,Ampio terrazzo vista San Luca - monolocale A+,37712550,Sue,Navile,44.51677694661672,11.33496826870252,Entire home/apt,124.0,2,0,,0.0,1,358,0,IT037006C2ZV3GAQDD,4.8283137373023015,single-listing,high,low,2.5073306965790323,,,
1461407758324684954,"[Historic Centre] Bright, Elegant Loft",466730699,Callum,Santo Stefano,44.49757,11.34874,Entire home/apt,189.0,1,3,2025-08-30,1.8,17,141,3,IT037006B46YXW3IPO,5.247024072160486,professional,medium,high,0.5710736856285498,8.0,summer,
1461549857948319266,Ostello Umile - Posto letto in dormitorio misto,4724466,Alfio,Santo Stefano,44.4999893,11.3498239,Shared room,27.0,1,2,2025-09-07,2.0,9,168,2,IT037006B4VSSJA9ZT,3.332204510175204,professional,medium,high,0.8062863803237721,9.0,fall,
1461579175975728460,Loft 7,197839584,Isacco,Santo Stefano,44.49036758877399,11.351812663640231,Entire home/apt,184.0,3,1,2025-09-05,1.0,4,14,1,IT037006B4D4MDWBTN,5.220355825078324,professional,low,medium,0.8872996940031211,9.0,fall,very short
1462036014423427552,bologna city centre canal view flat,569354261,Francesco,Porto - Saragozza,44.4982172,11.3355691,Entire home/apt,150.0,2,0,,0.0,1,93,0,IT037006C2LQHHHALU,5.017279836814924,single-listing,low,low,0.6716171823117515,,,
1462050227335853234,bologna s.margherita quadrupla deluxe room,542360464,Nicola,Porto - Saragozza,44.49281089999999,11.3401949,Private room,144.0,2,0,,0.0,2,83,0,IT037006C1C3224R2S,4.976733742420574,single-listing,low,low,0.3005087042136626,,,
1462058711354822773,bologna s.margherita queen room with terrace room,542360464,Nicola,Porto - Saragozza,44.49281089999999,11.3401949,Private room,118.0,2,0,,0.0,2,80,0,IT037006C1C3224R2S,4.77912349311153,single-listing,low,low,0.3005087042136626,,,
1462099556828870789,Residence 8 Central Bo,575359796,Giorgio,Porto - Saragozza,44.50298,11.33946,Entire home/apt,96.0,1,4,2025-09-12,2.11,13,194,4,IT037006C2C4XGPUNI,4.574710978503383,professional,medium,high,0.9336808021989437,9.0,fall,
1462103071524027339,Residence 9 Central Bo,575359796,Giorgio,Porto - Saragozza,44.50381,11.33773,Entire home/apt,131.0,1,5,2025-09-14,3.06,13,221,5,IT037006C2W57WM36P,4.882801922586371,professional,medium,high,1.0649664600736217,9.0,fall,
1462332038334774173,Urban Nest Artigiano House,679920999,Nicola,San Donato - San Vitale,44.50266,11.36582,Entire home/apt,157.0,1,9,2025-09-12,4.09,14,80,9,IT037006B43264LFV3,5.062595033026967,professional,low,high,2.0375781197724234,9.0,fall,
1463036343291266707,"Chez Antonio 2 (4 PAX, 60 sqm)",55022472,Antonio,Porto - Saragozza,44.49862928988783,11.339177212507074,Entire home/apt,148.0,2,2,2025-09-17,2.0,2,236,2,IT037006C26WO4XY68,5.003946305945459,single-listing,medium,high,0.4977289819460235,9.0,fall,
1465029523990355946,Suite 4 Palazzo Marconi,575359796,Giorgio,Porto - Saragozza,44.4982364,11.3379148,Entire home/apt,205.0,1,4,2025-09-08,2.35,13,223,4,IT037006c2u3cxq0l0,5.327876168789581,professional,medium,high,0.5275724722782791,9.0,fall,
1465115512254415499,Suite Emilia 1,575359796,Giorgio,Borgo Panigale - Reno,44.5210114,11.2662101,Entire home/apt,99.0,1,0,,0.0,13,45,0,IT037006C28B4F2BXO,4.605170185988092,professional,low,low,6.73361405812083,,,
1465753104193941512,"House fiera 2 camere, 2 bagni, soggiorno e cucina",172549089,Bardhi,San Donato - San Vitale,44.5069333,11.3601785,Entire home/apt,96.0,1,0,,0.0,2,223,0,IT037006C23ONMNFGQ,4.574710978503383,single-listing,medium,low,1.9346035367831644,,,
1465825029308705951,Standard Queen | Steps from Università di Bologna,707475330,Roelof,Navile,44.50934,11.34103,Private room,191.0,1,5,2025-08-31,2.38,4,101,5,IT037006A1BULEHV2A,5.2574953720277815,professional,low,high,1.6109920800739495,8.0,summer,
1465825045839779676,Standard Twin | Connect & Build Community,707475330,Roelof,Navile,44.50934,11.34103,Private room,180.0,1,6,2025-08-31,2.43,4,106,6,IT037006A1BULEHV2A,5.198497031265826,professional,low,high,1.6109920800739495,8.0,summer,
1465938599527499781,Guest in the house in San Luca!,172549089,Bardhi,Porto - Saragozza,44.49087220000001,11.3091609,Entire home/apt,76.0,1,0,,0.0,2,153,0,IT037006C2DTMLY898,4.343805421853684,single-listing,medium,low,2.698132460938917,,,
1466441336167309351,Station's Nest - Bologna Fiera,398319820,Leonardo,Navile,44.5098147,11.348325,Entire home/apt,219.0,1,0,,0.0,4,356,0,IT037006B4B3SO3HCL,5.393627546352362,professional,high,low,1.7198072457073186,,,
1466455854763737122,Fiera Living - Bologna Station - Free Parking,398319820,Leonardo,Navile,44.5105963,11.3525305,Entire home/apt,203.0,1,2,2025-10-06,2.0,4,309,2,"I applied for a CIN, but haven’t received it yet",5.318119993844216,professional,high,high,1.915453107979538,10.0,fall,
1466497356153929527,"[Bologna,5min dal centro, Posto auto] Corde&Colori",496528834,Erica,San Donato - San Vitale,44.4895282,11.3727784,Entire home/apt,194.0,1,3,2025-09-18,3.0,1,343,3,IT037006C2QQLHY7S9,5.272999558563747,single-listing,high,high,2.4719187252874883,9.0,fall,
1467194750976063280,T3 - Giudei House Torri,21694640,Paolo,Santo Stefano,44.4952272,11.3468833,Entire home/apt,142.0,1,8,2025-08-31,4.0,4,333,8,IT037006C2INOQT44Y,4.962844630259907,professional,high,high,0.3415040086947031,8.0,summer,
1467385522986768969,Emerald - Prestigious Apartment 5 Km from Old Town,500276864,Simona,Santo Stefano,44.4752895,11.3754366,Entire home/apt,210.0,2,1,2025-08-20,0.88,1,252,1,IT037006B4IKGSMFC4,5.351858133476067,single-listing,high,medium,3.399863178576109,8.0,summer,
1467522457648070472,Bilocale con ingresso privato,51383649,Raffaele,Savena,44.47289629197505,11.399503093653257,Entire home/apt,160.0,2,1,2025-08-02,0.58,2,348,1,IT037006B4888NA5FD,5.081404364984463,single-listing,high,medium,5.143063827256815,8.0,summer,
1467967674642654410,Casa del Borgo by Wonderful Italy,487811050,Wonderful Italy Emilia-Romagna,Santo Stefano,44.4992177,11.3484005,Entire home/apt,100.0,1,1,2025-08-15,0.77,182,310,1,IT037006C2NSAVYIDN,4.61512051684126,professional,high,medium,0.6657664005539033,8.0,summer,
1468863268285348526,Stanza Matrimoniale S.Orsola Urban Nest,679920999,Nicola,San Donato - San Vitale,44.49474730000001,11.3619209,Private room,140.0,1,4,2025-09-14,2.45,14,20,4,IT037006B4TLFU6L9W,4.948759890378168,professional,low,high,1.5355247127356328,9.0,fall,
1468897915365391598,Stanza Tripla S.Orsola Urban Nest,679920999,Nicola,San Donato - San Vitale,44.49474730000001,11.3619209,Private room,156.0,1,4,2025-09-14,2.11,14,27,4,IT037006B4TLFU6L9W,5.056245805348308,professional,low,high,1.5355247127356328,9.0,fall,
1470232856688958631,Suite Emilia 2,575359796,Giorgio,Borgo Panigale - Reno,44.5210114,11.2662101,Entire home/apt,99.0,1,0,,0.0,13,68,0,IT037006B4WBOG7MX7,4.605170185988092,professional,low,low,6.73361405812083,,,
1470382009626173913,camera deluxe,31858922,Alfonso,Porto - Saragozza,44.5000347,11.3394471,Private room,154.0,1,0,,0.0,3,142,0,IT037006B4H76D5JXT,5.043425116919247,professional,medium,low,0.6250839594698671,,,
1470895773541524980,Emilia Loft 4,293411370,Patrizio,Porto - Saragozza,44.5027998,11.3160617,Entire home/apt,112.0,1,0,,0.0,73,143,0,IT037006C2HFXQHMDR,4.727387818712341,professional,medium,low,2.2876272491610665,,,
1470903660474041046,Astra 1 - Rifugio moderno dal gusto elegante,433539793,Kevin,Porto - Saragozza,44.5007976651621,11.32475219540255,Entire home/apt,104.0,1,5,2025-09-04,2.54,3,226,5,IT037006B4F8WDYLZI,4.653960350157523,professional,medium,high,1.5652256631023007,9.0,fall,
1470914934072899940,Astra 3 – Un tocco di stile nel cuore di Bologna,433539793,Kevin,Porto - Saragozza,44.50121,11.32306,Entire home/apt,92.0,1,8,2025-09-18,4.14,3,318,8,IT037006B4OTBNHRFU,4.532599493153256,professional,high,high,1.7066746498601972,9.0,fall,
1470944313204501201,Astra 2 – Comfort smart in centro città,433539793,Kevin,Porto - Saragozza,44.49993,11.32321,Entire home/apt,100.0,1,2,2025-09-07,2.0,3,333,2,IT037006B4KCQDNRPN,4.61512051684126,professional,high,high,1.6420039762362084,9.0,fall,
1470961020142164778,"Casa Indipendenza, bright stay in historic center",539210656,Alessandro,Santo Stefano,44.50022,11.34434,Entire home/apt,198.0,1,0,,0.0,11,345,0,IT037006B4CUPO23K7,5.293304824724492,professional,high,low,0.6082689335880426,,,
1471011368625198675,Emilia Loft 5,293411370,Patrizio,Porto - Saragozza,44.5027998,11.3160617,Entire home/apt,166.0,1,0,,0.0,73,148,0,IT037006C2SAAV7MDY,5.117993812416755,professional,medium,low,2.2876272491610665,,,
1471118486667663115,"[10 min to San Luca, No LTZ] Residence AlteMura",59871209,Federico,Santo Stefano,44.48608,11.33986,Entire home/apt,207.0,1,12,2025-09-21,8.57,2,337,12,IT037006C2SSW6WE59,5.337538079701318,single-listing,high,high,1.0029020972290847,9.0,fall,
1471156283148625295,Oasi Moderna con Spazio Esterno Tranquillo,466730699,Callum,Savena,44.4794628,11.3856793,Entire home/apt,185.0,2,10,2025-09-16,5.36,17,168,10,IT037006BGRMB8VRJD,5.225746673713202,professional,medium,high,3.830418659221484,9.0,fall,
1471521434584293563,Griffoni Home,156299546,Cristian,Porto - Saragozza,44.4923051,11.3387472,Entire home/apt,166.0,2,3,2025-09-14,3.0,1,84,3,IT037006C2YTQ3U4N3,5.117993812416755,single-listing,low,high,0.420719581598903,9.0,fall,
1471552789731108293,Urban Nest Stanza Suite Grey,679920999,Nicola,San Donato - San Vitale,44.49474730000001,11.3619209,Private room,85.0,1,5,2025-08-24,2.94,14,21,5,IT037006B4TMQ9VJ6A,4.454347296253507,professional,low,high,1.5355247127356328,8.0,summer,
1471570007765082456,Urban Nest Blue Room,679920999,Nicola,San Donato - San Vitale,44.49474730000001,11.3619209,Private room,83.0,1,4,2025-09-06,2.4,14,27,4,IT037006B4TMQ9VJ6A,4.430816798843313,professional,low,high,1.5355247127356328,9.0,fall,
1471800068762332675,Angels House Bologna,70934758,Matteo,Santo Stefano,44.48607863719015,11.34935773909092,Entire home/apt,88.0,3,2,2025-09-15,2.0,3,216,2,IT037006C2FVQTUBOX,4.48863636973214,professional,medium,high,1.1160740122187636,9.0,fall,very short
1472244115517994083,Casa Levante,709293216,Vittoria,Savena,44.47753,11.38796,Entire home/apt,63.0,1,0,,0.0,1,325,0,IT037006C2CHOF7E9C,4.1588830833596715,single-listing,high,low,4.090325619233311,,,
1472307497972684750,BO&BO -Studio con posto auto  (Ospedale Maggiore),150539255,Marco,Borgo Panigale - Reno,44.506377093111965,11.30510363727808,Entire home/apt,119.0,2,0,,0.0,1,230,0,IT037006C268JTXSMV,4.787491742782046,single-listing,medium,low,3.245051586923178,,,
1473288204850530180,"Il Cigno, camera accogliente.",544361826,Barbara,Navile,44.51459255741472,11.348393820226192,Private room,169.0,1,0,,0.0,2,207,0,IT037006C2L529AZTE,5.135798437050262,single-listing,medium,low,2.2374090856114957,,,
1473765072944640089,"Luxury Art Apartment, Bologna in the heart of city",543783347,Nicola,Porto - Saragozza,44.4999214,11.334888,Entire home/apt,158.0,2,8,2025-09-20,7.27,25,306,8,IT037006B4P67NU54J,5.0689042022202315,professional,high,high,0.8311057338233602,9.0,fall,
1474514841270655952,Appartamento Emilia 1,692821373,Giuseppe,Savena,44.48152300825623,11.381553637707908,Entire home/apt,139.0,1,0,,0.0,2,106,0,it037006c29rj7gdsu,4.941642422609304,single-listing,low,low,3.434922282957644,,,
1474747536361704963,Dusk - eleganza e design a due passi dal volo,487306738,Davide,Borgo Panigale - Reno,44.5203224,11.295582,Private room,114.0,1,1,2025-08-14,0.75,4,62,1,IT037006B45JKJJ4RV,4.74493212836325,professional,low,medium,4.68797861625427,8.0,summer,
1474804464357436381,Dawn - eleganza e design a due passi dal volo,487306738,Davide,Borgo Panigale - Reno,44.52089091142364,11.296408141464628,Private room,127.0,1,1,2025-09-21,1.0,4,74,1,IT037006B45JKJJ4RV,4.852030263919617,professional,low,medium,4.674508475274018,9.0,fall,
1475191741528954342,Luxury station red apartment,516675844,Massimiliano Vincenzo,Navile,44.50695,11.35056,Entire home/apt,165.0,2,3,2025-08-17,1.84,7,17,3,IT037006C2XG8CFJUB,5.111987788356544,professional,low,high,1.4818850884442478,8.0,summer,
1475210154063586426,Camera piccola Venezia,580343634,Lucia,Porto - Saragozza,44.49906174840586,11.343780568542885,Private room,71.0,31,0,,0.0,1,297,0,,4.276666119016055,single-listing,high,low,0.47306220832391277,,,short
1475390513870933294,GetTheKey Attico Marsili,6100445,Mattia,Santo Stefano,44.48948,11.34118,Entire home/apt,247.0,1,0,,0.0,17,67,0,IT037006B4V7NQ7RNH,5.5134287461649825,professional,low,low,0.6115961765595301,,,
1476118530931827662,merola house,668674877,Maria,Santo Stefano,44.47470354344278,11.372275019110123,Entire home/apt,127.0,31,0,,0.0,1,365,0,,4.852030263919617,single-listing,high,low,3.2552917522398954,,,short
1476755953584199907,Camera con bagno privato- centrale & confortevole,704886668,Marina,Santo Stefano,44.4868534,11.3490351,Private room,115.0,1,0,,0.0,2,87,0,IT037006C1VX52PSDV,4.7535901911063645,single-listing,low,low,1.0284104862679213,,,
1476834626388143864,Ampio Appartamento per Soggiorni Medio-Lunghi,153558665,Alexandre Claude,San Donato - San Vitale,44.4888397,11.3736824,Entire home/apt,100.0,31,0,,0.0,13,250,0,,4.61512051684126,professional,medium,low,2.560782916517463,,,short
1476841094423746071,La tua Casa sui Tetti •2BR con Terrazzi & Soppalco,1771680,Antonella,Porto - Saragozza,44.48896,11.33297,Entire home/apt,229.0,2,4,2025-09-14,4.0,3,334,4,IT037006C2RC82NNYX,5.438079308923196,professional,high,high,1.0111621144818799,9.0,fall,
1477532844447610700,Incantevole monolocale con giardino,89339143,Izabella,Borgo Panigale - Reno,44.51092971228558,11.299895472885426,Entire home/apt,111.0,2,1,2025-09-06,1.0,1,159,1,IT037006C2ZQ5IARUC,4.718498871295094,single-listing,medium,medium,3.836688582884721,9.0,fall,
